name,year,type,link,second_name,sex,id,department,link2,hirsh
Хирт Фридрих,1898,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-52618.ln-ru,NA,m,5274,NA,NA,NA
Хитаров Николай Иванович,1964,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-52620.ln-ru,Иванович,m,5275,NA,NA,NA
Хитрин Лев Николаевич,1953,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-52621.ln-ru,Николаевич,m,5276,NA,NA,NA
Хладни Эрнст Флоренц Фридрих,1794,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-52622.ln-ru,Флоренц,m,5277,NA,NA,NA
Хлебников Кирилл Тимофеевич,1837,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-52623.ln-ru,Тимофеевич,m,5278,NA,NA,NA
Хлынова Ольга Витальевна,2016,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-64358.ln-ru,Витальевна,f,5279,Отделение медицинских наук РАН,NA,NA
Хог Гюстав-Эмиль,1909,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-52626.ln-ru,NA,m,5280,NA,NA,NA
Ходкевич Александр,1818,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-52629.ln-ru,NA,m,5281,NA,NA,NA
Холево Александр Семенович,2016,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-57753.ln-ru,Семенович,m,5282,Отделение математических наук РАН,http://www.expertcorps.ru/science/whoiswho/info/41189,36
Холл Асаф,1880,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-52631.ln-ru,NA,m,5283,NA,NA,NA
Холодковский Николай Александрович,1909,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-52633.ln-ru,Александрович,m,5284,NA,NA,NA
Хольм Эдвард Йохан Герхард,1910,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-52634.ln-ru,Йохан,m,5285,NA,NA,NA
Хоментовский Александр Степанович,1960,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-52635.ln-ru,Степанович,m,5286,NA,NA,NA
Хомутов Радий Михайлович,1981,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-1534.ln-ru,Михайлович,m,5287,NA,http://www.expertcorps.ru/science/whoiswho/info/44737,22
Хомяков Алексей Степанович,1856,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-52636.ln-ru,Степанович,m,5288,NA,NA,NA
Хорошевский Виктор Гаврилович,2000,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-49171.ln-ru,Гаврилович,m,5289,NA,NA,NA
Хорсбург Джеймс,1823,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-52638.ln-ru,NA,m,5290,NA,NA,NA
Хохлов Александр Леонидович,2016,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-64315.ln-ru,Леонидович,m,5291,NA,http://www.expertcorps.ru/science/whoiswho/info/59197,14
Хохлов Дмитрий Ремович,2008,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-60523.ln-ru,Ремович,m,5292,Отделение физических наук РАН,http://www.expertcorps.ru/science/whoiswho/info/39348,18
Хренов Константин Константинович,1953,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-52643.ln-ru,Константинович,m,5293,NA,NA,NA
Хриплович Иосиф Бенционович,2000,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-49167.ln-ru,Бенционович,m,5294,Отделение физических наук РАН,http://www.expertcorps.ru/science/whoiswho/info/40251,32
Христофоров Василий Степанович,2016,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-64195.ln-ru,Степанович,m,5295,NA,NA,NA
Хритинин Дмитрий Федорович,2014,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-63362.ln-ru,Федорович,m,5296,Отделение медицинских наук РАН,NA,NA
Хрущов Григорий Константинович,1953,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-52644.ln-ru,Константинович,m,5297,NA,NA,NA
Худяков Глеб Иванович,1987,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-2131.ln-ru,Иванович,m,5298,NA,NA,NA
Хэйл Джордж Эллери,1924,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-52646.ln-ru,Эллери,m,5299,NA,NA,NA
Хюне (Гюне) Фридрих фон,1929,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-52648.ln-ru,Фридрих,m,5300,NA,NA,NA
Царенко Вера Петровна,2014,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-63135.ln-ru,Петровна,f,5301,NA,NA,NA
Цахарие фон Лингенталь Карл Эдуард,1856,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-52651.ln-ru,Лингенталь,m,5302,NA,NA,NA
Цвелев Николай Николаевич,2000,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-49229.ln-ru,Николаевич,m,5303,NA,NA,NA
Цветаев Иван Владимирович,1904,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-52653.ln-ru,Владимирович,m,5304,NA,NA,NA
Цветков Валерий Анатольевич,2008,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-58343.ln-ru,Анатольевич,m,5305,Отделение общественных наук РАН,NA,NA
Цветков Виктор Николаевич,1968,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-52654.ln-ru,Николаевич,m,5306,NA,NA,NA
Ценковский Лев Семенович,1881,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-52657.ln-ru,Семенович,m,5307,NA,NA,NA
Цераский Витольд Карлович,1914,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-52658.ln-ru,Карлович,m,5308,NA,NA,NA
Церетели Григорий Филимонович,1917,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-52660.ln-ru,Филимонович,m,5309,NA,NA,NA
Цетлин Виктор Ионович,2006,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-58679.ln-ru,Ионович,m,5310,Отделение биологических наук РАН,http://www.expertcorps.ru/science/whoiswho/info/41254,36
Цетлин Виктор Ионович,2006,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-58679.ln-ru,Ионович,m,5310,Отделение сельскохозяйственных наук РАН,http://www.expertcorps.ru/science/whoiswho/info/41254,36
Цефарович Виктор Леопольд фон,1887,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-52661.ln-ru,Леопольд,m,5311,NA,NA,NA
Цигра Иоганн Герман,1821,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-52663.ln-ru,Герман,m,5312,NA,NA,NA
Цингер Николай Яковлевич,1900,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-52666.ln-ru,Яковлевич,m,5313,NA,NA,NA
Ципсер Христиан Андреас,1818,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-52667.ln-ru,Андреас,m,5314,NA,NA,NA
Циттель Карл Альфред фон,1896,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-52668.ln-ru,Альфред,m,5315,NA,NA,NA
Цой Юрий Алексеевич,2014,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-63136.ln-ru,Алексеевич,m,5316,NA,NA,NA
Цугленок Николай Васильевич,2014,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-63137.ln-ru,Васильевич,m,5317,NA,NA,NA
Цыганков Борис Дмитриевич,2016,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-64277.ln-ru,Дмитриевич,m,5318,Отделение медицинских наук РАН,NA,NA
Цытович Николай Александрович,1943,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-52672.ln-ru,Александрович,m,5319,NA,NA,NA
Чагин Борис Александрович,1960,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-52673.ln-ru,Александрович,m,5320,NA,NA,NA
Чайлахян Левон Михайлович,1984,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-1049.ln-ru,Михайлович,m,5321,NA,NA,NA
Чамичан Джакомо,1912,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-52675.ln-ru,NA,m,5322,NA,NA,NA
Чарчян Эдуард Рафаэлович,2016,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-64282.ln-ru,Рафаэлович,m,5323,Отделение медицинских наук РАН,NA,NA
Чеботарев Николай Григорьевич,1929,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-52212.ln-ru,Григорьевич,m,5324,NA,NA,NA
Чекмарев Александр Михайлович,1994,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-1405.ln-ru,Михайлович,m,5325,Отделение химии и наук о материалах РАН,NA,NA
Челинцев Владимир Васильевич,1933,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-52680.ln-ru,Васильевич,m,5326,NA,NA,NA
Ченцов Александр Георгиевич,1997,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-868.ln-ru,Георгиевич,m,5327,"Отделение энергетики, машиностроения, механики и процессов управления РАН",http://www.expertcorps.ru/science/whoiswho/info/49072,16
Чепиков Константин Романович,1953,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-52682.ln-ru,Романович,m,5328,NA,NA,NA
Чепурин Геннадий Ефимович,2014,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-63138.ln-ru,Ефимович,m,5329,NA,NA,NA
Чердынцева Надежда Викторовна,2016,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-64355.ln-ru,Викторовна,f,5330,Отделение медицинских наук РАН,NA,NA
Черепенин Владимир Алексеевич,2011,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-61985.ln-ru,Алексеевич,m,5331,Отделение нанотехнологий и информационных технологий РАН,http://www.expertcorps.ru/science/whoiswho/info/48965,19
Черешнев Игорь Александрович,2003,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-53860.ln-ru,Александрович,m,5332,NA,NA,NA
Черкасов Владимир Кузьмич,2003,член-корреспондент,http://www.ras.ru/win/db/show_per.asp?P=.id-53850.ln-ru,Кузьмич,m,5333,Отделение химии и наук о материалах РАН,http://www.expertcorps.ru/science/whoiswho/info/46640,31
