name,year,type,link,second_name,sex,id
Моммзен Христиан Матиас Теодор,1893,почетный член,http://www.ras.ru/win/db/show_per.asp?P=.id-51372.ln-ru,Матиас,m,7941
Мон Хенрик ,1907,почетный член,http://www.ras.ru/win/db/show_per.asp?P=.id-51373.ln-ru,"",m,7942
"Монталамбер Марк-Рене де, маркиз",1760,почетный член,http://www.ras.ru/win/db/show_per.asp?P=.id-51375.ln-ru,"де,",m,7943
Монтиано-и-Луйандо Аугустин дон,1759,почетный член,http://www.ras.ru/win/db/show_per.asp?P=.id-51378.ln-ru,дон,m,7944
Мопертюи де Моро Пьер-Луи ,1737,почетный член,http://www.ras.ru/win/db/show_per.asp?P=.id-51379.ln-ru,Моро,m,7945
Моран Совёр-Франсуа ,1745,почетный член,http://www.ras.ru/win/db/show_per.asp?P=.id-51380.ln-ru,"",m,7946
Морган Томас Хант,1932,почетный член,http://www.ras.ru/win/db/show_per.asp?P=.id-51381.ln-ru,Хант,m,7947
Морганьи Джамбаттиста ,1734,почетный член,http://www.ras.ru/win/db/show_per.asp?P=.id-51382.ln-ru,"",m,7948
Моргенштерн Карл Симон,1826,почетный член,http://www.ras.ru/win/db/show_per.asp?P=.id-51383.ln-ru,Симон,m,7949
"Мордвинов Николай Семенович, граф",1826,почетный член,http://www.ras.ru/win/db/show_per.asp?P=.id-51384.ln-ru,"Семенович,",m,7950
Моренгейм Иосиф (Йозеф Якоб),1791,почетный член,http://www.ras.ru/win/db/show_per.asp?P=.id-51386.ln-ru,(Йозеф,m,7951
Морозов Николай Александрович,1932,почетный член,http://www.ras.ru/win/db/show_per.asp?P=.id-51389.ln-ru,Александрович,m,7952
Мортон Чарлз ,1764,почетный член,http://www.ras.ru/win/db/show_per.asp?P=.id-51391.ln-ru,"",m,7953
Мотонис Николай Николаевич,1767,почетный член,http://www.ras.ru/win/db/show_per.asp?P=.id-51394.ln-ru,Николаевич,m,7954
Мунке Георг Вильгельм,1826,почетный член,http://www.ras.ru/win/db/show_per.asp?P=.id-50931.ln-ru,Вильгельм,m,7955
"Муравьев-Амурский Николай Николаевич, граф",1858,почетный член,http://www.ras.ru/win/db/show_per.asp?P=.id-50934.ln-ru,"Николаевич,",m,7956
Муравьев-Апостол Иван Матвеевич,1841,почетный член,http://www.ras.ru/win/db/show_per.asp?P=.id-50935.ln-ru,Матвеевич,m,7957
Муравьев Андрей Николаевич,1841,почетный член,http://www.ras.ru/win/db/show_per.asp?P=.id-50932.ln-ru,Николаевич,m,7958
Муравьев Михаил Николаевич,1857,почетный член,http://www.ras.ru/win/db/show_per.asp?P=.id-50933.ln-ru,Николаевич,m,7959
Мурчисон Родерик Импи,1845,почетный член,http://www.ras.ru/win/db/show_per.asp?P=.id-51403.ln-ru,Импи,m,7960
Мусин-Пушкин Аполлос Аполлосович,1796,почетный член,http://www.ras.ru/win/db/show_per.asp?P=.id-51404.ln-ru,Аполлосович,m,7961
Мусин-Пушкин Михаил Николаевич,1837,почетный член,http://www.ras.ru/win/db/show_per.asp?P=.id-51405.ln-ru,Николаевич,m,7962
Мушенбрук (Мюсхенбрук) Питер ван,1753,почетный член,http://www.ras.ru/win/db/show_per.asp?P=.id-51408.ln-ru,Питер,m,7963
"Мысловский Петр Николаевич, протоиерей",1841,почетный член,http://www.ras.ru/win/db/show_per.asp?P=.id-51410.ln-ru,"Николаевич,",m,7964
Мюнтер Фридрих Карл Генрих,1820,почетный член,http://www.ras.ru/win/db/show_per.asp?P=.id-51418.ln-ru,Карл,m,7965
Нагаока Хантаро ,1930,почетный член,http://www.ras.ru/win/db/show_per.asp?P=.id-51424.ln-ru,"",m,7966
Нансен Фритьоф ,1898,почетный член,http://www.ras.ru/win/db/show_per.asp?P=.id-51433.ln-ru,"",m,7967
Нартов Андрей Андреевич,1796,почетный член,http://www.ras.ru/win/db/show_per.asp?P=.id-51436.ln-ru,Андреевич,m,7968
Наумов Василий Николаевич (епископ Кирилл),1857,почетный член,http://www.ras.ru/win/db/show_per.asp?P=.id-51446.ln-ru,Николаевич,m,7969
Нелидов Александр Иванович,1898,почетный член,http://www.ras.ru/win/db/show_per.asp?P=.id-51466.ln-ru,Иванович,m,7970
Нёльдеке Теодор Эдуард Бернгард,1926,почетный член,http://www.ras.ru/win/db/show_per.asp?P=.id-51482.ln-ru,Эдуард,m,7971
Нернст Вальтер Фридрих Герман,1926,почетный член,http://www.ras.ru/win/db/show_per.asp?P=.id-51473.ln-ru,Фридрих,m,7972
"Нессельроде Карл Васильевич (Карл Роберт), граф",1833,почетный член,http://www.ras.ru/win/db/show_per.asp?P=.id-51476.ln-ru,Васильевич,m,7973
Нечаев Степан Яковлевич,1841,почетный член,http://www.ras.ru/win/db/show_per.asp?P=.id-51479.ln-ru,Яковлевич,m,7974
Нибур Бартольд Георг,1826,почетный член,http://www.ras.ru/win/db/show_per.asp?P=.id-51483.ln-ru,Георг,m,7975
"Никола I Мирков Петрович Негош, князь",1889,почетный член,http://www.ras.ru/win/db/show_per.asp?P=.id-51522.ln-ru,Мирков,m,7976
Николаи Александр Павлович,1881,почетный член,http://www.ras.ru/win/db/show_per.asp?P=.id-51523.ln-ru,Павлович,m,7977
Никольский Яков Сергеевич (митрополит Исидор),1857,почетный член,http://www.ras.ru/win/db/show_per.asp?P=.id-51531.ln-ru,Сергеевич,m,7978
Новосильцов (Новосильцев) Николай Николаевич,1801,почетный член,http://www.ras.ru/win/db/show_per.asp?P=.id-51548.ln-ru,Николай,m,7979
Ноель де ла Мориньер Симон-Бартелеми-Жозеф ,1817,почетный член,http://www.ras.ru/win/db/show_per.asp?P=.id-51549.ln-ru,ла,m,7980
Норов Авраам Сергеевич,1841,почетный член,http://www.ras.ru/win/db/show_per.asp?P=.id-51554.ln-ru,Сергеевич,m,7981
Ньюком (Ньюкомб) Саймон или Симон,1896,почетный член,http://www.ras.ru/win/db/show_per.asp?P=.id-51560.ln-ru,Саймон,m,7982
Обер Александр ,1793,почетный член,http://www.ras.ru/win/db/show_per.asp?P=.id-51563.ln-ru,"",m,7983
Обручев Николай Николаевич,1888,почетный член,http://www.ras.ru/win/db/show_per.asp?P=.id-51570.ln-ru,Николаевич,m,7984
Овсянико-Куликовский Дмитрий Николаевич,1907,почетный член,http://www.ras.ru/win/db/show_per.asp?P=.id-51575.ln-ru,Николаевич,m,7985
Оленин Алексей Николаевич,1809,почетный член,http://www.ras.ru/win/db/show_per.asp?P=.id-51585.ln-ru,Николаевич,m,7986
"Ольденбургская Евгения Максимилиановна, принцесса",1895,почетный член,http://www.ras.ru/win/db/show_per.asp?P=.id-51588.ln-ru,"Максимилиановна,",m,7987
"Ольденбургский Александр Петрович, принц",1890,почетный член,http://www.ras.ru/win/db/show_per.asp?P=.id-51589.ln-ru,"Петрович,",m,7988
"Ольденбургский Петр Георгиевич, принц",1834,почетный член,http://www.ras.ru/win/db/show_per.asp?P=.id-51590.ln-ru,"Георгиевич,",m,7989
"Опперман Карл Иванович, граф",1826,почетный член,http://www.ras.ru/win/db/show_per.asp?P=.id-51598.ln-ru,"Иванович,",m,7990
Орлов-Давыдов Владимир Петрович,1878,почетный член,http://www.ras.ru/win/db/show_per.asp?P=.id-51612.ln-ru,Петрович,m,7991
"Орлов Алексей Федорович, князь",1856,почетный член,http://www.ras.ru/win/db/show_per.asp?P=.id-51606.ln-ru,"Федорович,",m,7992
Орлов Владимир Григорьевич,1766,почетный член,http://www.ras.ru/win/db/show_per.asp?P=.id-51607.ln-ru,Григорьевич,m,7993
Орлов Григорий Владимирович,1809,почетный член,http://www.ras.ru/win/db/show_per.asp?P=.id-51608.ln-ru,Владимирович,m,7994
"Орлов Григорий Григорьевич, князь",1776,почетный член,http://www.ras.ru/win/db/show_per.asp?P=.id-51609.ln-ru,"Григорьевич,",m,7995
"Оскар I Иосеф Франц, король",1844,почетный член,http://www.ras.ru/win/db/show_per.asp?P=.id-51617.ln-ru,Иосеф,m,7996
"Оскар II Фридрих, король  ",1898,почетный член,http://www.ras.ru/win/db/show_per.asp?P=.id-51618.ln-ru,"Фридрих,",m,7997
Остен-Сакен Федор Романович,1889,почетный член,http://www.ras.ru/win/db/show_per.asp?P=.id-51621.ln-ru,Романович,m,7998
Островский Михаил Николаевич,1886,почетный член,http://www.ras.ru/win/db/show_per.asp?P=.id-51624.ln-ru,Николаевич,m,7999
Павлова Мария Васильевна,1930,почетный член,http://www.ras.ru/win/db/show_per.asp?P=.id-51637.ln-ru,Васильевна,f,8000
"Пайкуль Густав фон, барон",1797,почетный член,http://www.ras.ru/win/db/show_per.asp?P=.id-51644.ln-ru,"фон,",m,8001
Панин Виктор Никитич,1855,почетный член,http://www.ras.ru/win/db/show_per.asp?P=.id-51657.ln-ru,Никитич,m,8002
Панин Никита Иванович,1776,почетный член,http://www.ras.ru/win/db/show_per.asp?P=.id-51658.ln-ru,Иванович,m,8003
Парри (Перри) Уильям Эдвард,1826,почетный член,http://www.ras.ru/win/db/show_per.asp?P=.id-51669.ln-ru,Уильям,m,8004
Паррот (Парро) Егор Иванович (Георг Фридрих или Жорж Фредерик),1840,почетный член,http://www.ras.ru/win/db/show_per.asp?P=.id-51671.ln-ru,Егор,m,8005
"Парсонс Уильям, лорд Росс",1852,почетный член,http://www.ras.ru/win/db/show_per.asp?P=.id-51672.ln-ru,лорд,m,8006
"Паскевич-Эриванский Иван Федорович, князь",1829,почетный член,http://www.ras.ru/win/db/show_per.asp?P=.id-51675.ln-ru,"Федорович,",m,8007
Пастер Луи ,1893,почетный член,http://www.ras.ru/win/db/show_per.asp?P=.id-51676.ln-ru,"",m,8008
Паукер Герман Егорович,1883,почетный член,http://www.ras.ru/win/db/show_per.asp?P=.id-51681.ln-ru,Егорович,m,8009
Пашен Луи Карл Генрих Фридрих,1930,почетный член,http://www.ras.ru/win/db/show_per.asp?P=.id-51687.ln-ru,Карл,m,8010
"Педру II д'Алькантара, император  ",1876,почетный член,http://www.ras.ru/win/db/show_per.asp?P=.id-51690.ln-ru,"д'Алькантара,",m,8011
Пекарский Эдуард Карлович,1931,почетный член,http://www.ras.ru/win/db/show_per.asp?P=.id-51694.ln-ru,Карлович,m,8012
Перар Жак де,1744,почетный член,http://www.ras.ru/win/db/show_per.asp?P=.id-51699.ln-ru,де,m,8013
Перевощиков Василий Матвеевич,1841,почетный член,http://www.ras.ru/win/db/show_per.asp?P=.id-51700.ln-ru,Матвеевич,m,8014
"Перовский Лев Алексеевич, граф",1852,почетный член,http://www.ras.ru/win/db/show_per.asp?P=.id-51704.ln-ru,"Алексеевич,",m,8015
Перрен Жан-Батист ,1929,почетный член,http://www.ras.ru/win/db/show_per.asp?P=.id-51705.ln-ru,"",m,8016
Петров (Шапошников) Петр Петрович (митрополит Гавриил),1776,почетный член,http://www.ras.ru/win/db/show_per.asp?P=.id-51716.ln-ru,Петр,m,8017
