text,link,type,time,file_name,id
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 11 марта 2014 г. № 102/нк (пед., псих., филол., эконом.);",http://vak.ed.gov.ru/documents/10179/133113/102-%D0%BD%D0%BA.pdf/88693a05-1986-4b46-8dba-43e9b75b459c,кандидат,11 марта 2014,102-нк.pdf,867
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 11 марта 2014 г. № 103/нк (техн., физ-мат., хим.);",http://vak.ed.gov.ru/documents/10179/133113/103-%D0%BD%D0%BA.pdf/90b8cdf2-cea0-4a3c-82a5-5ddff6ad9e03,кандидат,11 марта 2014,103-нк.pdf,868
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 11 марта 2014 г. № 104/нк (техн., физ-мат., хим.);",http://vak.ed.gov.ru/documents/10179/133113/104-%D0%BD%D0%BA.pdf/8185df7d-e70f-4e2a-a9e9-fd8b5ba21fce,кандидат,11 марта 2014,104-нк.pdf,869
Приказ о выдаче дипломов кандидата наук № 661/нк от 15 июня 2018 г. (мед.),http://vak.ed.gov.ru/documents/10179/0/661%D0%B0nk.pdf/9e7efdcb-fdf3-43fc-b827-23ba3b41b8e0,кандидат,15 июня 2018,661аnk.pdf,87
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 11 марта 2014 г. № 105/нк (истор., эконом., юрид.);",http://vak.ed.gov.ru/documents/10179/133113/105-%D0%BD%D0%BA.pdf/6e0d8924-6587-46a8-9456-501e92ef0069,кандидат,11 марта 2014,105-нк.pdf,870
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 11 марта 2014 г. № 106/нк (биол., мед., сельх.);",http://vak.ed.gov.ru/documents/10179/133113/106-%D0%BD%D0%BA.pdf/170971c2-4868-4d6e-bf6c-f3f78a22c2d0,кандидат,11 марта 2014,106-нк.pdf,871
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 11 марта 2014 г. № 107/нк (геогр., геол-мин., техн., физ-мат.);",http://vak.ed.gov.ru/documents/10179/133113/107-%D0%BD%D0%BA.pdf/06c105cf-dfe1-4579-8ecb-61a02dca44f8,кандидат,11 марта 2014,107-нк.pdf,872
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 11 марта 2014 г. № 108/нк (биол., мед.);",http://vak.ed.gov.ru/documents/10179/133113/108-%D0%BD%D0%BA.pdf/3307e0ab-2d2d-4001-9d36-033aa66440d0,кандидат,11 марта 2014,108-нк.pdf,873
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 11 марта 2014 г. № 109/нк (техн., физ-мат.).",http://vak.ed.gov.ru/documents/10179/133113/109-%D0%BD%D0%BA.pdf/d324e510-50b7-4b48-b0e2-ad4096727c91,кандидат,11 марта 2014,109-нк.pdf,874
Приказ Минобрнауки России о выдаче дипломов доктора наук от 24 февраля 2014 г. № 75/нк (техн.);,http://vak.ed.gov.ru/documents/10179/97391/75-nk.pdf/243ee933-2c7c-4535-8d63-49dcaa31ca69,доктор,24 февраля 2014,75-nk.pdf,875
"Приказ Минобрнауки России о выдаче дипломов доктора наук от 24 февраля 2014 г. № 76/нк (полит., соц., филос., юрид., эконом.);",http://vak.ed.gov.ru/documents/10179/97391/76-nk.pdf/bc0f1c6c-14b9-4478-8c15-f8d35afee4e8,доктор,24 февраля 2014,76-nk.pdf,876
"Приказ Минобрнауки России о выдаче дипломов доктора наук от 24 февраля 2014 г. № 77/нк (биол., мед., фарм.);",http://vak.ed.gov.ru/documents/10179/97391/77-nk.pdf/2fdb33e7-5698-4842-971c-d7b6fa56a546,доктор,24 февраля 2014,77-nk.pdf,877
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 24 февраля 2014 г. № 78/нк (геогр., геол-мин., техн., физ-мат.);",http://vak.ed.gov.ru/documents/10179/97391/78-nk.pdf/6a45abbc-a663-44a0-b66c-ac6885ecc7a6,кандидат,24 февраля 2014,78-nk.pdf,878
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 24 февраля 2014 г. № 79/нк (биол., сельх.);",http://vak.ed.gov.ru/documents/10179/97391/79-nk.pdf/47d59fbd-c1d6-43df-b043-03f195acc469,кандидат,24 февраля 2014,79-nk.pdf,879
"Приказ о выдаче дипломов кандидата наук № 662/нк от 15 июня 2018 г.(тех., физ.-мат.)",http://vak.ed.gov.ru/documents/10179/0/662%D0%B0nk.pdf/929c3611-76f1-4854-9be0-096d7f9a4585,кандидат,15 июня 2018,662аnk.pdf,88
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 24 февраля 2014 г. № 80/нк (культ., пед., полит., псих., соц., филос., эконом., юрид.).;",http://vak.ed.gov.ru/documents/10179/97391/80-nk.pdf/579cbfac-a8d7-4b92-a809-d1c05af5862e,кандидат,24 февраля 2014,80-nk.pdf,880
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 10 февраля 2014 г. № 38/нк (культ., пед., соц., филос., юрид., эконом.)",http://vak.ed.gov.ru/documents/10179/25181/38-%D0%BD%D0%BA.pdf/0f6f63d0-70a0-4418-8802-a55b9af66918,кандидат,10 февраля 2014,38-нк.pdf,881
"Приказ Минобрнауки России о выдаче дипломов доктора наук от 10 февраля 2014 г. № 39/нк (биол., мед., фарм.)",http://vak.ed.gov.ru/documents/10179/25181/39-%D0%BD%D0%BA.pdf/a836fb59-bb17-453a-a05c-12f93d96369f,доктор,10 февраля 2014,39-нк.pdf,882
"Приказ Минобрнауки России о выдаче дипломов доктора наук от 10 февраля 2014 г. № 40/нк (биол., ветер., мед., сельх., техн.)",http://vak.ed.gov.ru/documents/10179/25181/40-%D0%BD%D0%BA.pdf/a1942f21-db51-49d7-b412-c33db27a7ddd,доктор,10 февраля 2014,40-нк.pdf,883
"Приказ Минобрнауки России о выдаче дипломов доктора наук от 10 февраля 2014 г. № 41/нк (техн., хим.)",http://vak.ed.gov.ru/documents/10179/25181/41-%D0%BD%D0%BA.pdf/f11b3c32-c3a4-43b2-9599-20b3d45f8e85,доктор,10 февраля 2014,41-нк.pdf,884
"Приказ Минобрнауки России о выдаче дипломов доктора наук от 10 февраля 2014 г. № 42/нк (геогр., геол-мин., техн., физ-мат.)",http://vak.ed.gov.ru/documents/10179/25181/42-%D0%BD%D0%BA.pdf/b3524f40-b37e-4e9e-9ecd-65544431e892,доктор,10 февраля 2014,42-нк.pdf,885
"Приказ Минобрнауки России о выдаче дипломов доктора наук от 10 февраля 2014 г. № 43/нк (истор., культ., пед., полит., филол., филос., эконом., юрид.)",http://vak.ed.gov.ru/documents/10179/25181/43-%D0%BD%D0%BA.pdf/7131ad2d-b4a9-4c97-9d92-e8824067a452,доктор,10 февраля 2014,43-нк.pdf,886
"Приказ Минобрнауки России о выдаче дипломов доктора наук от 10 февраля 2014 г. № 44/нк (техн., физ-мат.)",http://vak.ed.gov.ru/documents/10179/25181/44-%D0%BD%D0%BA.pdf/c132542d-8ead-461f-88c6-3e69760d769b,доктор,10 февраля 2014,44-нк.pdf,887
Приказ Минобрнауки России о выдаче дипломов кандидата наук от 10 февраля 2014 г. № 45/нк (мед.),http://vak.ed.gov.ru/documents/10179/25181/45-%D0%BD%D0%BA.pdf/cf568241-02f0-4ed2-b788-ed4e936eaf54,кандидат,10 февраля 2014,45-нк.pdf,888
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 10 февраля 2014 г. № 46/нк (биол., вет., мед., сельх.)",http://vak.ed.gov.ru/documents/10179/25181/46-%D0%BD%D0%BA.pdf/918f0a6f-d7ba-4afa-8963-145c63632ba7,кандидат,10 февраля 2014,46-нк.pdf,889
"Приказ о выдаче дипломов кандидата наук № 663/нк от 15 июня 2018 г.(биол., ветер., мед., с/х., фарм.)",http://vak.ed.gov.ru/documents/10179/0/%D0%BF%D1%80%D0%B8%D0%BA%D0%B0%D0%B7%20%E2%84%96%20663+%D0%BD%D0%BA%20%281%29.pdf/03b5f4cd-2e4f-4ffb-bea3-d57a58650701,кандидат,15 июня 2018,приказ № 663+нк (1).pdf,89
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 10 февраля 2014 г. № 47/нк (биол., ветер., сельх., техн.)",http://vak.ed.gov.ru/documents/10179/25181/47-%D0%BD%D0%BA.pdf/9a70d9d4-0e65-4c9c-a470-9616e5a7f510,кандидат,10 февраля 2014,47-нк.pdf,890
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 10 февраля 2014 г. № 48/нк (биол., мед., фарм.)",http://vak.ed.gov.ru/documents/10179/25181/48-%D0%BD%D0%BA.pdf/d6d991b1-5c20-401f-848c-57ed0e08a3de,кандидат,10 февраля 2014,48-нк.pdf,891
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 10 февраля 2014 г. № 50/нк (биол., сельх.)",http://vak.ed.gov.ru/documents/10179/25181/50-%D0%BD%D0%BA.pdf/d560da76-9c39-48a9-88cf-6b3497489986,кандидат,10 февраля 2014,50-нк.pdf,893
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 10 февраля 2014 г. № 51/нк (техн., физ-мат., хим.)",http://vak.ed.gov.ru/documents/10179/25181/51-%D0%BD%D0%BA.pdf/11c662ab-4f2d-4765-a300-f7e13175801f,кандидат,10 февраля 2014,51-нк.pdf,894
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 10 февраля 2014 г. № 52/нк (техн., физ-мат.)",http://vak.ed.gov.ru/documents/10179/25181/52-%D0%BD%D0%BA.pdf/288350fb-6814-4dcb-8564-fc92a7ea5c23,кандидат,10 февраля 2014,52-нк.pdf,895
Приказ Минобрнауки России о выдаче дипломов кандидата наук от 10 февраля 2014 г. № 53/нк (техн.),http://vak.ed.gov.ru/documents/10179/25181/53-%D0%BD%D0%BA.pdf/de32efef-e336-4a21-bdda-6019f9c36228,кандидат,10 февраля 2014,53-нк.pdf,896
Приказ Минобрнауки России о выдаче дипломов кандидата наук от 31 декабря 2013 г. № 1037/нк (техн.);,http://vak1.ed.gov.ru/common/img/uploaded/files/2014/01/1037-nk.pdf,кандидат,31 декабря 2013,1037-nk.pdf,897
Приказ Минобрнауки России о выдаче дипломов кандидата наук от 31 декабря 2013 г. № 1038/нк (техн.);,http://vak1.ed.gov.ru/common/img/uploaded/files/2014/01/1038-nk.pdf,кандидат,31 декабря 2013,1038-nk.pdf,898
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 30 декабря 2013 г. № 1021/нк (биол., сельх., техн.);",http://vak1.ed.gov.ru/common/img/uploaded/files/2014/01/1021-nk.pdf,кандидат,30 декабря 2013,1021-nk.pdf,899
Приказ о выдаче дипломов кандидата наук от 07 марта 2019 г. №203/нк (физ-мат.);,http://vak.ed.gov.ru/documents/10895634/0/203%D0%BD%D0%BA/e7ee3a7b-b999-472c-9bb4-fc67a3b4494c,кандидат,07 марта 2019,203нк,9
"Приказ о выдаче дипломов доктора наук № 664/нк от 15 июня 2018 г.(тех., физ.-мат., хим.)",http://vak.ed.gov.ru/documents/10179/0/664%D0%B0nk.pdf/dfadfe0c-7135-4e7e-8380-34e6de3c6bc7,доктор,15 июня 2018,664аnk.pdf,90
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 30 декабря 2013 г. № 1022/нк (техн., физ-мат., хим.);",http://vak1.ed.gov.ru/common/img/uploaded/files/2014/01/1022-nk.pdf,кандидат,30 декабря 2013,1022-nk.pdf,900
"Приказ Минобрнауки России о выдаче дипломов кандидата наук от 30 декабря 2013 г. № 1023/нк (истор., искусст., педаг., псих., филол., юрид.);",http://vak1.ed.gov.ru/common/img/uploaded/files/2014/01/1023-nk.pdf,кандидат,30 декабря 2013,1023-nk.pdf,901
"Приказ о выдаче дипломов кандидата наук № 665/нк от 15 июня 2018 г.(арх., геол.-мин., геогр., тех.)",http://vak.ed.gov.ru/documents/10179/0/665%D0%B0nk.pdf/306abb88-ec35-4a74-ac81-a1dfad40daa2,кандидат,15 июня 2018,665аnk.pdf,91
"Приказ о выдаче дипломов кандидата наук № 651/нк от 15 июня 2018 г.(биологические, сельско-хозяйственные)",http://vak.ed.gov.ru/documents/10179/0/651%D0%B0%D0%BD%D0%BA.pdf/ecc3bd4c-7b61-40af-b5c0-87be3f4e7c34,кандидат,15 июня 2018,651анк.pdf,92
"Приказ о выдаче дипломов кандидата наук № 649/нк от 15 июня 2018 г. (искусствоведение, культурология, социологические, филологические, философские)",http://vak.ed.gov.ru/documents/10179/0/649%D0%B1%D0%BD%D0%BA.pdf/e272e278-8503-4f9b-b51b-271ac57dd0d6,кандидат,15 июня 2018,649бнк.pdf,93
Приказ о выдаче дипломов доктора наук № 646/нк от 15 июня 2018 г. (экономические),http://vak.ed.gov.ru/documents/10179/0/646%D0%B0%D0%BD%D0%BA.pdf/80f41744-6526-4b39-9b4a-feb155beac86,доктор,15 июня 2018,646анк.pdf,94
